Geography,Gender,Age,Balance,NumOfProducts,Exited
Germany,Male,53.0,108185.84,2,0
Germany,Male,29.0,117726.33,1,0
Germany,Male,44.0,117231.63,2,0
Germany,Female,30.0,114027.7,1,1
Germany,Male,39.0,122949.21,1,1
Germany,Male,55.0,117035.65,1,1
Germany,Male,43.0,113657.83,3,1
Germany,Male,52.0,123760.68,1,1
Germany,Male,34.0,0.0,1,1
Germany,Male,26.0,131357.59,1,0
Germany,Female,39.0,101713.84,2,0
Germany,Female,33.0,79871.02,1,0
Germany,Male,37.0,122929.36,2,0
Germany,Female,48.0,127570.93,1,1
Germany,Male,33.0,124439.49,1,0
Germany,Female,38.0,121532.17,3,1
Germany,Male,38.0,119624.54,1,1
Germany,Female,39.0,113040.07,1,1
Germany,Female,49.0,128504.76,1,0
Germany,Female,41.0,138306.34,1,0
Germany,Female,41.0,143550.47,1,1
Germany,Male,47.0,105792.49,2,1
Germany,Male,49.0,121537.71,2,0
Germany,Female,35.0,99806.63,1,0
Germany,Male,54.0,115095.88,1,1
Germany,Male,40.0,122951.35,1,0
Germany,Male,39.0,79871.02,1,0
Germany,Male,33.0,151802.29,1,1
Germany,Female,30.0,96674.56,2,0
Germany,Female,41.0,142703.52,3,1
Germany,Male,39.0,58629.97,1,1
Germany,Female,50.0,121458.65,1,1
Germany,Female,31.0,130170.82,2,0
Germany,Male,27.0,182532.23,1,0
Germany,Female,51.0,82812.79,3,1
Germany,Female,43.0,109898.59,1,1
Germany,Female,48.0,150200.23,1,1
Germany,Female,30.0,98459.19,2,0
Germany,Female,41.0,164948.98,1,1
Germany,Female,36.0,141952.07,1,1
Germany,Female,45.0,139959.05,1,1
Germany,Male,38.0,106344.95,1,1
Germany,Male,42.0,127269.33,1,1
Germany,Female,33.0,116765.7,1,0
Germany,Male,47.0,131778.71,1,1
Germany,Female,26.0,113674.2,1,0
Germany,Female,33.0,104552.72,1,1
Germany,Male,31.0,106683.55,1,1
Germany,Male,35.0,91955.61,2,0
Germany,Male,45.0,116546.59,2,1
Germany,Male,44.0,137145.12,1,1
Germany,Male,25.0,77637.35,2,0
Germany,Female,36.0,134096.53,2,0
Germany,Male,31.0,103722.73,1,0
Germany,Male,38.0,161807.18,2,0
Germany,Female,42.0,106881.5,2,0
Germany,Female,35.0,156855.94,2,0
Germany,Female,36.0,101985.81,2,1
Germany,Male,34.0,92797.16,2,0
Germany,Female,48.0,131023.66,1,1
Germany,Female,31.0,88324.31,1,0
Germany,Male,35.0,142644.64,1,0
Germany,Male,54.0,132939.35,1,1
Germany,Male,45.0,141859.12,1,0
Germany,Male,38.0,121898.58,1,0
Germany,Female,32.0,146810.99,4,1
Germany,Female,42.0,105906.82,1,0
Germany,Male,41.0,104584.16,1,0
Germany,Male,50.0,148061.89,1,1
Germany,Male,38.0,129753.69,1,1
Germany,Male,32.0,127723.23,1,1
Germany,Female,39.0,129847.18,1,1
Germany,Female,42.0,127738.75,2,0
Germany,Female,38.0,95696.57,1,0
Germany,Male,33.0,103560.57,2,0
Germany,Female,29.0,150561.03,2,0
Germany,Male,51.0,121765.9,1,1
Germany,Female,38.0,98912.4,2,0
Germany,Male,71.0,92242.34,1,1
Germany,Male,39.0,93569.86,2,0
Germany,Female,44.0,106911.29,1,1
Germany,Female,37.0,116726.22,1,0
Germany,Female,31.0,120781.73,2,0
Germany,Male,36.0,102603.3,2,0
Germany,Male,35.0,61825.5,1,0
Germany,Female,33.0,137851.31,1,0
Germany,Male,35.0,117231.63,2,1
Germany,Female,43.0,143061.88,1,1
Germany,Male,68.0,136525.99,1,0
Germany,Male,66.0,134560.62,2,0
Germany,Male,38.0,123770.13,1,1
Germany,Male,46.0,92786.66,1,1
Germany,Female,27.0,93816.7,2,0
Germany,Male,55.0,123377.15,1,1
Germany,Female,47.0,139603.22,1,1
Germany,Female,55.0,160599.06,1,0
Germany,Male,37.0,0.0,4,0
Germany,Female,38.0,149995.71,1,0
Germany,Female,47.0,152076.93,2,0
Germany,Male,40.0,148962.46,1,1
Germany,Female,28.0,148853.29,2,0
Germany,Female,35.0,120586.11,1,0
Germany,Female,40.0,109003.26,1,0
Germany,Female,37.0,111213.64,1,0
Germany,Female,35.0,133434.57,2,1
Germany,Female,36.0,132936.64,2,0
Germany,Female,46.0,120847.11,2,0
Germany,Female,57.0,165350.61,2,1
Germany,Female,43.0,178074.78,1,1
Germany,Female,40.0,122282.7,2,0
Germany,Male,40.0,120731.71,2,0
Germany,Male,34.0,127511.21,2,0
Germany,Male,40.0,118866.83,1,0
Germany,Male,54.0,116726.22,1,1
Germany,Male,40.0,125923.57,1,0
Germany,Male,43.0,137936.94,1,1
Germany,Male,36.0,153600.24,1,0
Germany,Female,43.0,118356.89,1,1
Germany,Female,55.0,121898.98,2,0
Germany,Male,21.0,115095.88,2,0
Germany,Male,38.0,160599.06,2,0
Germany,Female,55.0,93794.11,1,1
Germany,Female,34.0,122325.58,1,0
Germany,Male,49.0,137115.16,1,0
Germany,Female,54.0,126473.33,1,1
Germany,Male,36.0,121355.99,2,1
Germany,Male,28.0,82498.14,2,0
Germany,Male,38.0,37702.79,1,0
Germany,Male,58.0,132602.88,1,0
Germany,Female,45.0,132746.2,2,0
Germany,Male,25.0,105229.74,2,0
Germany,Male,46.0,97086.4,1,1
Germany,Male,38.0,122416.51,2,0
Germany,Male,32.0,92486.47,1,0
Germany,Male,36.0,120107.56,2,0
Germany,Female,37.0,121354.42,1,0
Germany,Female,47.0,161578.05,2,0
Germany,Male,31.0,136825.11,2,0
Germany,Male,49.0,132934.89,1,0
Germany,Female,32.0,120074.97,1,1
Germany,Female,36.0,100431.4,1,0
Germany,Male,41.0,98862.54,2,0
Germany,Male,43.0,135842.45,1,1
Germany,Female,37.0,152076.93,2,0
Germany,Male,32.0,126547.9,2,0
Germany,Male,44.0,137911.55,1,0
Germany,Male,54.0,90963.49,1,1
Germany,Female,33.0,133845.19,2,0
Germany,Female,26.0,123760.68,1,0
Germany,Male,29.0,102585.88,2,0
Germany,Female,25.0,115924.89,1,0
Germany,Male,40.0,111169.91,3,1
Germany,Male,43.0,126815.97,1,1
Germany,Male,40.0,124577.33,1,0
Germany,Female,40.0,120135.55,1,1
Germany,Female,27.0,90920.75,2,0
Germany,Female,35.0,121558.46,1,1
Germany,Female,27.0,150905.03,2,1
Germany,Male,38.0,117206.3,1,0
Germany,Female,21.0,122949.14,1,0
Germany,Female,39.0,138657.08,1,0
Germany,Female,37.0,137948.76,2,0
Germany,Male,62.0,101465.31,1,0
Germany,Female,33.0,90568.57,2,0
Germany,Female,40.0,131569.63,1,0
Germany,Male,37.0,131802.08,2,0
Germany,Male,27.0,128929.14,1,0
Germany,Male,35.0,113539.64,1,0
Germany,Male,36.0,110791.97,2,0
Germany,Female,42.0,128751.65,1,1
Germany,Female,42.0,131259.59,1,0
Germany,Male,30.0,132562.23,2,0
Germany,Female,49.0,123971.14,1,1
Germany,Male,67.0,129855.64,1,1
Germany,Male,31.0,111833.47,2,0
Germany,Female,43.0,146566.01,1,1
Germany,Male,33.0,91592.06,2,0
Germany,Male,32.0,124548.99,1,0
Germany,Female,39.0,72664.0,2,0
Germany,Male,40.0,89994.71,2,0
Germany,Female,36.0,124401.6,1,0
Germany,Male,24.0,99046.31,1,0
Germany,Male,43.0,132403.56,1,0
Germany,Male,36.0,127205.32,1,1
Germany,Male,31.0,142631.54,2,0
Germany,Male,29.0,126524.11,1,0
Germany,Female,28.0,129968.67,2,0
Germany,Male,39.0,121854.45,1,0
Germany,Female,37.0,124577.28,2,0
Germany,Male,53.0,100538.6,2,1
Germany,Male,33.0,113867.33,1,1
Germany,Female,60.0,137654.05,1,1
Germany,Male,31.0,156594.93,1,0
Germany,Female,33.0,118879.35,2,1
Germany,Male,68.0,157955.83,2,0
Germany,Female,49.0,82373.94,2,0
Germany,Male,43.0,149049.92,3,1
Germany,Male,36.0,121231.39,1,1
Germany,Male,39.0,131441.56,1,0
Germany,Male,28.0,161203.3,2,0
Germany,Female,43.0,150635.3,1,1
Germany,Female,30.0,53573.24,1,0
Germany,Female,55.0,134237.07,2,1
Germany,Female,40.0,139129.87,2,0
Germany,Female,40.0,132576.24,1,1
Germany,Male,35.0,102723.35,1,0
Germany,Female,38.0,82697.29,2,0
Germany,Female,34.0,105426.73,1,0
Germany,Female,29.0,99165.75,2,0
Germany,Male,44.0,139106.19,2,0
Germany,Female,35.0,128663.86,1,1
Germany,Female,32.0,121765.9,1,1
Germany,Female,50.0,109062.28,1,0
Germany,Male,43.0,129837.72,1,1
Germany,Male,40.0,125540.73,2,0
Germany,Female,44.0,129818.46,1,1
Germany,Male,38.0,147852.55,1,0
Germany,Male,36.0,96798.79,2,0
Germany,Female,34.0,125495.64,1,1
Germany,Female,22.0,106070.29,3,1
Germany,Female,19.0,131390.75,1,0
Germany,Male,32.0,119315.76,1,0
Germany,Male,36.0,136444.25,1,0
Germany,Male,30.0,116822.7,2,0
Germany,Female,43.0,166501.17,1,1
Germany,Female,48.0,129847.59,1,1
Germany,Male,32.0,111097.53,1,0
Germany,Male,40.0,114027.7,1,0
Germany,Male,59.0,130854.59,2,0
Germany,Female,48.0,122314.61,1,0
Germany,Female,37.0,144954.75,1,1
Germany,Male,54.0,118614.6,2,0
Germany,Female,54.0,117899.79,1,1
Germany,Female,35.0,131101.04,1,0
Germany,Female,55.0,109676.83,1,1
Germany,Female,34.0,111905.43,1,0
Germany,Male,36.0,81576.75,2,0
Germany,Female,48.0,124537.65,1,1
Germany,Female,37.0,88915.85,2,0
Germany,Female,25.0,150358.97,1,1
Germany,Male,36.0,140596.95,1,0
Germany,Male,49.0,97067.69,1,1
Germany,Male,49.0,116571.05,1,0
Germany,Male,41.0,121647.54,2,0
Germany,Male,45.0,122314.5,1,1
Germany,Male,50.0,117565.03,2,0
Germany,Female,44.0,108231.37,1,1
Germany,Male,34.0,99806.29,2,0
Germany,Male,36.0,115021.76,1,0
Germany,Male,42.0,117078.42,2,0
Germany,Female,40.0,133040.32,2,0
Germany,Female,35.0,116091.32,1,0
Germany,Female,41.0,122924.75,1,1
Germany,Male,29.0,161592.76,1,1
Germany,Female,32.0,139959.06,1,1
Germany,Male,32.0,133384.66,2,0
Germany,Female,47.0,107850.82,1,1
Germany,Female,50.0,138881.04,2,0
Germany,Male,31.0,140933.46,2,0
Germany,Female,47.0,133676.65,1,1
Germany,Female,27.0,161591.33,1,0
Germany,Male,41.0,131394.76,1,1
Germany,Male,40.0,107511.52,2,0
Germany,Male,21.0,69459.05,2,0
Germany,Female,44.0,103905.52,1,1
Germany,Male,36.0,83870.23,2,0
Germany,Male,39.0,152182.83,2,0
Germany,Female,41.0,145534.69,2,0
Germany,Female,34.0,84906.45,2,0
Germany,Female,42.0,75592.03,3,1
Germany,Male,40.0,121532.17,1,1
Germany,Male,32.0,111589.33,2,0
Germany,Female,38.0,99824.45,1,0
Germany,Male,34.0,119706.22,2,0
Germany,Male,48.0,145981.87,2,0
Germany,Female,46.0,93822.43,1,1
Germany,Male,40.0,133970.22,3,1
Germany,Female,48.0,104552.61,1,1
Germany,Male,25.0,91562.09,1,0
Germany,Male,46.0,131898.01,2,0
Germany,Male,51.0,106301.73,1,1
Germany,Female,45.0,108377.75,1,1
Germany,Male,44.0,105922.28,1,1
Germany,Male,36.0,58571.18,2,0
Germany,Male,36.0,178317.6,2,1
Germany,Male,37.0,121301.72,2,0
Germany,Male,24.0,102289.35,2,0
Germany,Female,59.0,117411.6,1,0
Germany,Female,36.0,93320.8,2,0
Germany,Male,36.0,100116.82,1,0
Germany,Male,38.0,121523.5,2,0
Germany,Male,44.0,104367.5,3,1
Germany,Male,44.0,170113.0,1,1
Germany,Female,55.0,120599.21,1,1
Germany,Male,32.0,121669.23,2,1
Germany,Male,44.0,169831.46,1,0
Germany,Female,35.0,127560.72,1,1
Germany,Male,44.0,108585.35,1,1
Germany,Male,38.0,150525.7,2,0
Germany,Male,38.0,97565.74,2,0
Germany,Male,32.0,150926.99,2,0
Germany,Female,49.0,153855.52,1,1
Germany,Female,54.0,104149.66,2,0
Germany,Male,35.0,120355.0,1,1
Germany,Male,40.0,142400.77,1,1
Germany,Female,42.0,109730.02,1,1
Germany,Female,24.0,137714.8,2,0
Germany,Female,38.0,138577.34,2,0
Germany,Female,45.0,134177.11,1,1
Germany,Male,31.0,139129.44,1,1
Germany,Female,30.0,134366.42,1,0
Germany,Female,63.0,110132.55,1,0
Germany,Male,36.0,110941.93,1,0
Germany,Female,39.0,106957.28,2,0
Germany,Female,48.0,132598.54,1,1
Germany,Male,31.0,100520.92,1,0
Germany,Male,47.0,110022.74,1,1
Germany,Male,40.0,137456.01,3,1
Germany,Female,44.0,118273.87,1,0
Germany,Female,41.0,137964.51,2,0
Germany,Male,35.0,118897.1,2,0
Germany,Female,36.0,124495.98,2,0
Germany,Male,41.0,105417.74,1,1
Germany,Female,45.0,117559.06,2,0
Germany,Female,40.0,135134.99,1,1
Germany,Male,72.0,101470.29,1,0
Germany,Female,35.0,121063.49,1,0
Germany,Male,44.0,115409.19,2,0
Germany,Male,43.0,141604.64,1,1
Germany,Male,37.0,166070.48,2,0
Germany,Male,40.0,153690.61,1,0
Germany,Male,40.0,121890.91,1,1
Germany,Female,52.0,122403.24,1,1
Germany,Male,39.0,114655.26,2,0
Germany,Female,32.0,105799.32,1,1
Germany,Female,48.0,126772.57,2,0
Germany,Male,59.0,116662.96,1,1
Germany,Female,31.0,145754.91,1,1
Germany,Male,27.0,120766.3,2,0
Germany,Female,29.0,100368.63,1,1
Germany,Male,31.0,109974.67,2,0
Germany,Female,24.0,129855.24,1,0
Germany,Female,47.0,129378.32,1,1
Germany,Male,38.0,145387.32,2,0
Germany,Female,53.0,106687.7,1,1
Germany,Male,59.0,63723.83,3,1
Germany,Female,30.0,107592.89,1,0
Germany,Female,44.0,146042.92,2,1
Germany,Female,45.0,121355.51,1,1
Germany,Male,41.0,160541.36,2,0
Germany,Female,36.0,146580.69,1,1
Germany,Male,47.0,63723.78,1,0
Germany,Female,35.0,166501.43,1,1
Germany,Female,48.0,168085.98,2,0
Germany,Male,40.0,102763.57,2,0
Germany,Male,26.0,87098.91,1,0
Germany,Male,32.0,125842.52,1,0
Germany,Female,38.0,101016.53,1,0
Germany,Female,41.0,79871.02,2,0
Germany,Female,71.0,128914.91,2,0
Germany,Male,44.0,108432.88,2,0
Germany,Male,43.0,122325.57,1,0
Germany,Male,40.0,142688.57,2,0
Germany,Male,33.0,129209.03,1,0
Germany,Male,31.0,148022.01,1,0
Germany,Male,38.0,132739.26,1,1
Germany,Female,45.0,112281.7,1,0
Germany,Female,42.0,0.0,2,0
Germany,Male,36.0,113822.39,1,1
Germany,Female,43.0,113641.49,1,1
Germany,Male,29.0,79450.13,2,0
Germany,Female,46.0,132311.71,1,1
Germany,Female,25.0,80442.06,2,0
Germany,Male,46.0,137761.55,2,0
Germany,Female,36.0,107812.67,3,1
Germany,Male,37.0,72783.42,2,0
Germany,Male,49.0,88826.07,1,0
Germany,Female,31.0,102373.51,1,0
Germany,Male,38.0,108881.73,2,0
Germany,Female,63.0,151359.74,1,1
Germany,Female,35.0,114493.03,1,0
Germany,Female,26.0,145980.23,1,1
Germany,Male,22.0,115713.84,1,0
Germany,Female,36.0,99046.42,2,1
Germany,Female,45.0,98495.72,1,0
Germany,Female,60.0,138497.84,1,1
Germany,Male,39.0,127731.39,2,0
Germany,Male,38.0,147974.05,1,0
Germany,Male,39.0,112889.91,1,0
Germany,Male,33.0,164284.72,2,0
Germany,Female,25.0,147936.42,1,0
Germany,Male,28.0,110941.97,2,0
Germany,Male,38.0,148430.55,1,0
Germany,Female,43.0,168815.84,1,1
Germany,Female,34.0,112088.04,2,0
Germany,Male,33.0,141749.68,2,0
Germany,Female,51.0,104464.88,2,1
Germany,Female,35.0,113948.58,1,0
Germany,Female,52.0,140691.08,1,1
Germany,Male,33.0,151855.33,1,0
Germany,Male,33.0,81877.38,1,0
Germany,Female,35.0,130933.74,1,0
Germany,Female,40.0,109044.4,2,0
Germany,Male,26.0,110765.68,2,0
Germany,Female,29.0,160515.37,2,0
Germany,Male,43.0,146098.43,2,1
Germany,Female,55.0,111257.59,1,1
Germany,Female,29.0,151607.56,2,0
Germany,Female,23.0,147361.57,1,0
Germany,Female,33.0,101116.06,2,0
Germany,Female,51.0,118536.4,1,1
Germany,Male,37.0,143267.14,2,0
Germany,Female,74.0,114888.74,2,1
Germany,Female,38.0,120530.34,1,1
Germany,Female,45.0,86920.86,2,0
Germany,Male,35.0,113922.52,2,0
Germany,Male,32.0,96748.89,2,0
Germany,Female,43.0,115049.1,1,1
Germany,Female,25.0,124425.99,1,0
Germany,Female,31.0,133964.3,1,0
Germany,Male,38.0,107960.46,2,0
Germany,Male,36.0,132934.89,2,1
Germany,Female,39.0,118311.71,2,1
Germany,Female,42.0,147974.55,1,1
Germany,Female,47.0,101609.0,1,0
Germany,Female,24.0,138847.9,1,1
Germany,Female,44.0,155923.61,2,0
Germany,Female,43.0,119695.75,1,0
Germany,Male,44.0,101084.36,1,1
Germany,Male,39.0,129855.72,1,0
Germany,Female,29.0,146495.43,1,0
Germany,Female,42.0,109872.17,1,1
Germany,Male,48.0,122949.28,1,1
Germany,Female,42.0,92636.96,1,1
Germany,Male,32.0,145578.28,2,0
Germany,Male,39.0,128743.55,1,0
Germany,Female,41.0,99816.49,1,0
Germany,Male,47.0,161588.76,1,1
Germany,Female,33.0,122552.18,2,0
Germany,Male,31.0,111098.85,2,0
Germany,Female,38.0,116536.43,2,1
Germany,Male,37.0,139196.0,1,0
Germany,Male,55.0,102724.2,1,1
Germany,Female,40.0,98270.51,1,1
Germany,Male,37.0,143625.83,2,0
Germany,Male,59.0,125470.5,2,0
Germany,Male,42.0,129838.76,2,0
Germany,Female,44.0,102535.57,1,1
Germany,Male,52.0,141793.61,2,0
Germany,Female,39.0,111213.64,1,0
Germany,Male,44.0,106731.52,2,1
Germany,Female,34.0,124549.18,2,0
Germany,Male,74.0,106545.53,1,1
Germany,Male,34.0,132623.6,2,0
Germany,Female,32.0,81677.22,2,0
Germany,Male,46.0,128647.98,2,0
Germany,Female,37.0,106836.97,2,0
Germany,Male,39.0,121681.51,2,0
Germany,Female,47.0,127536.44,3,1
Germany,Male,46.0,127655.22,1,1
Germany,Male,35.0,135536.5,1,0
Germany,Male,34.0,154953.76,1,0
Germany,Female,49.0,105301.5,1,0
Germany,Female,43.0,129855.32,1,1
Germany,Male,33.0,62212.21,2,0
Germany,Female,50.0,111962.99,1,1
Germany,Male,31.0,103604.31,1,1
Germany,Female,32.0,115545.32,1,0
Germany,Male,29.0,96651.08,2,0
Germany,Female,53.0,141616.55,2,0
Germany,Male,21.0,109342.82,2,0
Germany,Female,33.0,197715.93,1,1
Germany,Female,41.0,154846.24,2,1
Germany,Female,36.0,126384.32,2,0
Germany,Male,29.0,122214.0,1,0
Germany,Female,31.0,154741.45,2,0
Germany,Female,51.0,139959.09,1,1
Germany,Female,36.0,129118.5,1,1
Germany,Male,30.0,107959.72,2,0
Germany,Male,36.0,129845.74,2,0
Germany,Female,63.0,108155.49,2,1
Germany,Male,35.0,112330.83,1,0
Germany,Male,33.0,131778.08,2,0
Germany,Female,34.0,129499.42,2,0
Germany,Male,37.0,141784.02,1,0
Germany,Male,36.0,133845.28,1,0
Germany,Female,50.0,105229.72,1,1
Germany,Female,31.0,140510.45,2,0
Germany,Male,32.0,91564.94,2,0
Germany,Male,29.0,172693.54,1,0
Germany,Female,45.0,152880.97,2,0
Germany,Female,37.0,105266.81,1,0
Germany,Female,41.0,94486.47,1,0
Germany,Female,30.0,146466.26,2,0
Germany,Female,57.0,108380.72,1,1
Germany,Female,31.0,98263.24,2,0
Germany,Female,54.0,108913.87,2,1
Germany,Female,39.0,129401.87,2,0
Germany,Male,30.0,103099.14,2,0
Germany,Female,41.0,127205.32,4,1
Germany,Male,39.0,99546.25,1,1
Germany,Male,46.0,122267.26,2,1
Germany,Male,40.0,121701.72,1,1
Germany,Female,24.0,97750.07,1,1
Germany,Female,36.0,124447.11,2,0
Germany,Male,57.0,88441.64,1,1
Germany,Male,38.0,118788.57,2,0
Germany,Female,35.0,114354.95,1,1
Germany,Female,35.0,110942.9,2,1
Germany,Female,51.0,123313.38,1,1
Germany,Female,54.0,120717.1,1,0
Germany,Male,23.0,130969.77,2,0
Germany,Male,38.0,144953.31,1,0
Germany,Male,46.0,134542.73,1,0
Germany,Male,36.0,160903.4,1,0
Germany,Female,35.0,156021.31,2,0
Germany,Male,27.0,65349.71,1,0
Germany,Male,46.0,139973.65,1,1
Germany,Female,46.0,145537.21,1,0
Germany,Male,22.0,71902.04,2,0
Germany,Female,34.0,111283.6,1,0
Germany,Male,42.0,102742.91,2,0
Germany,Male,46.0,125830.76,1,1
Germany,Male,50.0,146422.22,1,1
Germany,Male,51.0,107494.86,2,1
Germany,Female,38.0,91592.04,2,0
Germany,Male,37.0,102773.2,2,1
Germany,Male,34.0,72494.69,2,0
Germany,Female,40.0,125909.85,1,1
Germany,Female,43.0,142663.46,1,1
Germany,Female,34.0,114211.58,1,0
Germany,Male,38.0,128644.46,1,1
Germany,Male,34.0,156948.41,2,0
Germany,Female,32.0,141040.01,1,0
Germany,Female,33.0,168560.46,1,1
Germany,Male,62.0,118356.89,2,0
Germany,Male,31.0,139979.07,1,0
Germany,Male,45.0,96296.74,2,0
Germany,Male,33.0,85827.57,2,0
Germany,Female,43.0,130935.56,1,1
Germany,Female,35.0,95698.79,1,1
Germany,Male,40.0,127638.34,2,0
Germany,Male,39.0,171740.04,2,0
Germany,Female,31.0,120599.38,2,0
Germany,Female,54.0,124511.97,1,0
Germany,Male,28.0,119787.76,2,0
Germany,Female,30.0,176962.07,1,0
Germany,Male,23.0,166082.15,1,0
Germany,Female,40.0,107739.05,2,1
Germany,Male,42.0,128306.7,2,0
Germany,Female,41.0,144430.54,1,1
Germany,Male,32.0,122501.5,1,0
Germany,Female,44.0,120586.54,1,1
Germany,Male,48.0,139432.46,1,1
Germany,Male,38.0,115341.55,1,0
Germany,Female,41.0,103399.28,2,0
Germany,Female,43.0,0.0,2,0
Germany,Male,39.0,138992.48,1,0
Germany,Male,35.0,45408.85,2,0
Germany,Male,39.0,126615.94,2,0
Germany,Female,43.0,114027.6,2,0
Germany,Female,46.0,113657.41,2,0
Germany,Male,31.0,133469.2,2,0
Germany,Female,43.0,118627.16,1,1
Germany,Male,37.0,111432.77,1,0
Germany,Female,68.0,126061.51,1,1
Germany,Female,37.0,121801.72,2,0
Germany,Male,28.0,152582.3,1,0
Germany,Female,54.0,147910.3,1,0
Germany,Female,51.0,146777.15,1,1
Germany,Female,41.0,131927.26,1,1
Germany,Female,26.0,92786.66,2,0
Germany,Female,41.0,87612.64,1,0
Germany,Male,29.0,114370.83,1,0
Germany,Female,28.0,115265.14,1,0
Germany,Female,41.0,118879.35,2,0
Germany,Female,51.0,123365.39,2,1
Germany,Male,36.0,118613.34,1,0
Germany,Male,43.0,141441.75,2,0
Germany,Male,42.0,145984.99,1,0
Germany,Male,29.0,154640.41,1,0
Germany,Male,37.0,84557.82,1,0
Germany,Male,42.0,131234.43,1,1
Germany,Male,45.0,129669.33,1,0
Germany,Male,39.0,153880.12,2,0
Germany,Male,29.0,149795.81,1,1
Germany,Male,45.0,132759.8,1,1
Germany,Female,35.0,108117.1,1,1
Germany,Male,28.0,99141.86,2,0
Germany,Male,25.0,107563.89,2,0
Germany,Male,27.0,136186.44,1,0
Germany,Male,54.0,83693.34,1,0
Germany,Female,37.0,82874.23,2,1
Germany,Female,33.0,92897.23,1,0
Germany,Male,32.0,129608.56,1,0
Germany,Female,41.0,129129.32,2,0
Germany,Male,34.0,112755.34,1,1
Germany,Female,34.0,154983.98,2,0
Germany,Female,36.0,161637.66,1,0
Germany,Male,36.0,133201.17,2,0
Germany,Male,55.0,156847.29,1,1
Germany,Male,34.0,150777.0,2,0
Germany,Male,32.0,90544.0,1,0
Germany,Male,27.0,122028.65,2,0
Germany,Male,56.0,131078.43,1,1
Germany,Female,38.0,85626.6,1,1
Germany,Female,25.0,137712.01,1,0
Germany,Female,35.0,139972.39,2,0
Germany,Female,41.0,123536.52,1,0
Germany,Male,40.0,121063.8,1,1
Germany,Female,51.0,145751.03,1,0
Germany,Female,30.0,125190.86,1,0
Germany,Female,31.0,162701.65,2,0
Germany,Female,25.0,127637.25,2,0
Germany,Male,30.0,73088.06,1,0
Germany,Male,38.0,93360.76,2,0
Germany,Female,47.0,124580.97,2,0
Germany,Female,35.0,114510.53,2,0
Germany,Male,39.0,132906.88,1,1
Germany,Female,43.0,113292.35,1,0
Germany,Female,40.0,99745.95,1,0
Germany,Male,45.0,84944.46,2,0
Germany,Male,46.0,125189.75,2,0
Germany,Female,34.0,143391.07,2,0
Germany,Male,56.0,125903.85,1,1
Germany,Female,31.0,113657.41,2,0
Germany,Male,51.0,115532.52,1,1
Germany,Female,30.0,129669.32,1,0
Germany,Female,42.0,120568.41,2,0
Germany,Male,38.0,125854.39,1,1
Germany,Male,52.0,124099.13,1,0
Germany,Female,40.0,118627.57,1,1
Germany,Male,29.0,118029.83,1,1
Germany,Male,27.0,111348.15,1,0
Germany,Female,41.0,118962.58,1,1
Germany,Male,30.0,105209.3,1,0
Germany,Female,47.0,109493.62,2,0
Germany,Female,37.0,119624.6,1,1
Germany,Male,37.0,121525.57,2,0
Germany,Female,62.0,114737.26,2,1
Germany,Male,54.0,132876.23,1,1
Germany,Male,35.0,115286.68,2,0
Germany,Male,40.0,104449.8,2,0
Germany,Male,32.0,161766.87,1,0
Germany,Female,28.0,141665.63,2,0
Germany,Female,33.0,109528.14,1,0
Germany,Female,39.0,124447.18,1,0
Germany,Female,48.0,142576.52,1,1
Germany,Male,25.0,0.0,1,0
Germany,Male,23.0,136689.66,1,0
Germany,Female,28.0,145974.79,1,0
Germany,Male,34.0,130499.09,1,0
Germany,Male,44.0,95368.14,1,0
Germany,Female,50.0,139246.84,3,1
Germany,Male,34.0,135842.89,2,0
Germany,Male,37.0,113488.68,1,0
Germany,Male,28.0,136855.86,2,0
Germany,Male,43.0,117833.3,1,1
Germany,Female,28.0,154545.83,2,0
Germany,Male,42.0,94108.54,2,0
Germany,Female,39.0,63213.85,1,0
Germany,Female,45.0,97486.15,2,0
Germany,Female,31.0,98899.76,1,0
Germany,Male,35.0,160701.88,2,0
Germany,Male,35.0,92398.08,1,0
Germany,Female,35.0,102749.92,2,0
Germany,Female,31.0,121063.43,1,0
Germany,Female,44.0,104502.11,1,0
Germany,Male,56.0,141796.87,1,0
Germany,Male,27.0,120599.38,2,0
Germany,Female,50.0,108289.66,1,0
Germany,Female,43.0,130557.0,1,1
Germany,Male,55.0,152076.63,3,1
Germany,Female,43.0,120791.76,2,0
Germany,Male,37.0,111379.55,1,0
Germany,Male,33.0,117070.63,1,0
Germany,Female,55.0,144027.8,1,0
Germany,Male,63.0,100337.96,2,1
Germany,Female,33.0,122311.21,2,0
Germany,Female,55.0,140894.06,1,1
Germany,Male,34.0,106937.36,1,0
Germany,Female,46.0,120530.34,1,0
Germany,Female,56.0,131935.51,1,1
Germany,Male,39.0,99580.13,1,0
Germany,Male,40.0,106901.94,2,0
Germany,Female,38.0,113635.16,2,0
Germany,Female,55.0,103033.83,1,1
Germany,Male,36.0,147514.05,2,0
Germany,Male,32.0,123691.57,2,0
Germany,Female,38.0,137847.9,1,1
Germany,Male,32.0,114540.38,1,1
Germany,Male,36.0,152899.24,2,0
Germany,Female,57.0,148874.01,3,1
Germany,Female,38.0,130428.77,2,1
Germany,Male,38.0,115915.53,2,0
Germany,Female,36.0,102388.0,2,0
Germany,Female,38.0,119278.01,2,0
Germany,Male,44.0,117879.27,2,0
