Geography,Gender,Age,Balance,NumOfProducts,Exited
France,Female,35.0,0.0,1,0
France,Male,29.0,0.0,2,0
France,Male,45.0,0.0,2,0
France,Male,49.0,108231.37,1,0
France,Male,37.0,121231.39,1,0
France,Male,22.0,92340.37,1,0
France,Male,33.0,86270.93,2,0
France,Male,44.0,0.0,1,1
France,Female,42.0,117879.32,3,1
France,Male,32.0,0.0,2,0
France,Female,41.0,132576.25,1,0
France,Male,30.0,121365.88,1,0
France,Male,38.0,0.0,2,0
France,Male,24.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,32.0,0.0,1,0
France,Male,41.0,127261.65,1,0
France,Male,28.0,0.0,2,0
France,Female,49.0,0.0,1,1
France,Male,40.0,96486.57,1,0
France,Female,43.0,123936.54,1,0
France,Female,54.0,0.0,1,1
France,Female,35.0,0.0,2,0
France,Female,41.0,0.0,2,0
France,Male,39.0,126422.22,1,0
France,Male,33.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Male,32.0,0.0,1,1
France,Male,48.0,0.0,2,0
France,Female,24.0,0.0,4,1
France,Male,31.0,0.0,2,0
France,Female,34.0,0.0,1,1
France,Female,43.0,0.0,1,1
France,Male,51.0,0.0,2,0
France,Male,40.0,122929.42,1,1
France,Male,37.0,0.0,2,0
France,Female,42.0,118560.55,1,0
France,Male,34.0,0.0,2,0
France,Female,40.0,0.0,1,0
France,Female,35.0,124976.19,1,0
France,Female,32.0,125801.03,1,0
France,Female,36.0,0.0,2,0
France,Male,57.0,126285.17,1,0
France,Male,32.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Male,41.0,132838.07,1,0
France,Female,33.0,0.0,2,0
France,Female,30.0,0.0,2,0
France,Male,30.0,124577.39,1,0
France,Male,38.0,0.0,2,0
France,Male,32.0,0.0,1,0
France,Female,34.0,0.0,2,0
France,Female,41.0,163630.76,2,1
France,Male,40.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,53.0,0.0,2,0
France,Male,33.0,143637.58,1,0
France,Male,42.0,0.0,2,0
France,Female,36.0,117152.3,2,0
France,Male,35.0,109676.52,1,0
France,Male,44.0,0.0,2,0
France,Male,27.0,116891.78,1,0
France,Female,29.0,0.0,2,0
France,Female,38.0,105271.56,1,1
France,Female,37.0,127818.52,1,0
France,Male,40.0,0.0,1,0
France,Male,35.0,112808.18,1,0
France,Female,46.0,0.0,2,0
France,Male,41.0,0.0,1,0
France,Male,36.0,0.0,1,0
France,Male,41.0,0.0,2,0
France,Male,38.0,141074.59,1,1
France,Female,44.0,114427.86,1,1
France,Male,35.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,22.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Female,39.0,157731.6,1,0
France,Female,40.0,0.0,2,0
France,Male,47.0,0.0,1,1
France,Female,39.0,0.0,1,0
France,Female,48.0,0.0,2,1
France,Male,35.0,0.0,2,0
France,Female,34.0,0.0,1,0
France,Male,30.0,146301.31,1,0
France,Male,35.0,135903.33,1,0
France,Male,38.0,0.0,2,0
France,Female,39.0,102787.15,1,0
France,Male,49.0,0.0,2,0
France,Female,40.0,0.0,1,1
France,Male,35.0,0.0,2,0
France,Female,41.0,0.0,1,0
France,Female,43.0,0.0,2,1
France,Female,29.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Female,41.0,0.0,1,0
France,Female,35.0,156371.61,2,0
France,Female,22.0,0.0,2,0
France,Female,48.0,0.0,1,1
France,Male,38.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Female,31.0,0.0,1,1
France,Male,46.0,0.0,2,0
France,Male,38.0,88441.27,1,0
France,Male,41.0,0.0,1,0
France,Male,26.0,0.0,2,0
France,Female,51.0,0.0,1,1
France,Male,74.0,0.0,2,0
France,Male,51.0,136989.12,1,1
France,Male,30.0,146502.07,1,0
France,Male,28.0,0.0,2,0
France,Male,59.0,0.0,1,1
France,Male,27.0,0.0,2,0
France,Female,42.0,0.0,1,1
France,Male,31.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,34.0,112414.81,1,0
France,Male,31.0,0.0,1,0
France,Female,57.0,0.0,1,0
France,Male,32.0,125437.14,1,0
France,Female,42.0,0.0,2,0
France,Female,26.0,88382.42,1,0
France,Female,32.0,71902.02,1,0
France,Male,51.0,165438.26,2,0
France,Male,55.0,116467.35,1,0
France,Male,40.0,106086.42,2,0
France,Male,28.0,145105.64,1,0
France,Male,34.0,0.0,1,0
France,Female,46.0,0.0,2,0
France,Female,37.0,116121.84,2,0
France,Female,35.0,0.0,2,0
France,Female,40.0,125487.89,1,0
France,Female,34.0,118560.0,2,0
France,Female,28.0,0.0,2,0
France,Male,42.0,127570.93,2,0
France,Male,34.0,0.0,2,0
France,Male,36.0,114370.41,2,0
France,Male,35.0,0.0,2,0
France,Female,27.0,129735.3,2,0
France,Female,40.0,0.0,2,0
France,Male,42.0,150461.07,1,0
France,Male,46.0,153662.27,1,0
France,Male,39.0,165526.71,1,0
France,Male,45.0,0.0,2,0
France,Male,51.0,64097.75,1,1
France,Male,39.0,0.0,2,0
France,Male,26.0,122524.61,1,0
France,Female,41.0,0.0,1,0
France,Male,37.0,121063.85,2,0
France,Male,24.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Female,36.0,106871.81,1,0
France,Male,31.0,126473.39,1,0
France,Female,64.0,92566.24,1,0
France,Female,60.0,0.0,2,0
France,Male,73.0,170241.7,2,0
France,Female,62.0,0.0,2,0
France,Male,31.0,0.0,1,1
France,Male,37.0,98955.87,1,0
France,Male,31.0,0.0,2,0
France,Male,37.0,116537.7,1,0
France,Male,27.0,0.0,1,0
France,Male,31.0,107594.11,2,0
France,Female,46.0,0.0,1,1
France,Female,24.0,0.0,2,0
France,Female,42.0,0.0,1,0
France,Male,48.0,0.0,1,1
France,Male,31.0,0.0,1,0
France,Female,62.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Male,44.0,0.0,1,1
France,Male,29.0,0.0,2,0
France,Female,20.0,126471.42,1,0
France,Female,19.0,113607.47,1,0
France,Male,34.0,0.0,2,0
France,Male,36.0,0.0,1,0
France,Female,39.0,0.0,2,0
France,Female,26.0,0.0,2,0
France,Male,44.0,0.0,2,0
France,Male,34.0,74989.58,1,0
France,Male,28.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Female,42.0,148863.09,1,0
France,Female,38.0,0.0,1,1
France,Female,22.0,0.0,1,1
France,Female,32.0,95059.02,2,0
France,Male,35.0,0.0,2,0
France,Male,42.0,0.0,1,0
France,Male,37.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Female,37.0,161094.55,1,0
France,Male,30.0,0.0,2,0
France,Female,46.0,0.0,1,1
France,Female,47.0,133964.3,1,1
France,Female,38.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Female,31.0,0.0,2,0
France,Female,28.0,128914.85,1,0
France,Female,30.0,146301.31,1,0
France,Female,26.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Male,58.0,0.0,2,0
France,Female,24.0,0.0,2,0
France,Male,48.0,0.0,2,0
France,Female,35.0,114023.64,2,0
France,Male,30.0,0.0,2,0
France,Male,47.0,102961.62,1,1
France,Female,28.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,38.0,0.0,1,0
France,Male,45.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Female,23.0,0.0,2,0
France,Male,53.0,0.0,2,1
France,Female,32.0,83769.16,1,0
France,Male,38.0,130170.82,1,0
France,Male,52.0,0.0,1,1
France,Male,41.0,58137.08,1,0
France,Female,35.0,0.0,2,0
France,Female,41.0,131778.66,1,1
France,Female,38.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Male,54.0,0.0,2,0
France,Female,44.0,0.0,2,1
France,Female,30.0,119023.28,1,0
France,Male,53.0,0.0,1,0
France,Male,28.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,43.0,89086.31,1,1
France,Male,36.0,127637.92,1,0
France,Female,44.0,127290.86,1,1
France,Male,34.0,0.0,2,0
France,Male,36.0,132729.3,1,0
France,Male,34.0,0.0,2,0
France,Male,48.0,115301.32,1,0
France,Female,22.0,0.0,1,1
France,Male,40.0,0.0,1,0
France,Female,39.0,0.0,2,0
France,Male,32.0,0.0,1,1
France,Male,46.0,0.0,2,0
France,Male,51.0,0.0,1,0
France,Male,29.0,0.0,2,0
France,Male,47.0,0.0,2,0
France,Female,28.0,0.0,2,0
France,Female,38.0,123845.39,1,0
France,Female,42.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Female,28.0,0.0,2,0
France,Female,39.0,81042.42,1,0
France,Male,57.0,0.0,1,0
France,Male,28.0,0.0,2,0
France,Male,43.0,154584.65,1,0
France,Female,37.0,148061.89,1,0
France,Male,28.0,137998.2,2,0
France,Male,32.0,106918.12,1,0
France,Female,57.0,106116.5,1,1
France,Male,29.0,122568.05,2,0
France,Female,36.0,0.0,2,0
France,Male,30.0,156001.68,2,0
France,Female,39.0,0.0,2,0
France,Female,48.0,0.0,2,1
France,Female,34.0,164850.54,1,0
France,Male,34.0,100275.2,1,0
France,Female,43.0,0.0,1,1
France,Female,38.0,0.0,1,1
France,Female,38.0,0.0,1,1
France,Male,24.0,0.0,2,0
France,Female,24.0,0.0,1,0
France,Male,39.0,91892.8,1,0
France,Male,38.0,0.0,2,0
France,Male,25.0,90920.75,1,1
France,Male,37.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Male,35.0,133616.4,1,0
France,Male,33.0,122214.0,1,0
France,Female,33.0,0.0,2,0
France,Male,29.0,154776.42,1,0
France,Male,38.0,0.0,2,0
France,Male,63.0,0.0,1,0
France,Female,63.0,108528.97,1,1
France,Male,52.0,0.0,2,0
France,Male,43.0,0.0,1,0
France,Female,33.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Female,34.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Female,36.0,0.0,1,0
France,Male,37.0,91285.22,1,0
France,Male,33.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,32.0,108577.12,2,0
France,Male,35.0,170295.04,2,0
France,Male,43.0,68375.27,1,1
France,Male,33.0,0.0,2,0
France,Female,50.0,0.0,1,1
France,Male,39.0,0.0,2,0
France,Female,39.0,135893.12,2,0
France,Female,75.0,0.0,1,0
France,Male,41.0,0.0,2,0
France,Female,39.0,0.0,1,0
France,Male,40.0,0.0,2,0
France,Male,63.0,150461.07,1,0
France,Male,39.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Female,19.0,0.0,2,0
France,Female,40.0,0.0,1,0
France,Female,40.0,0.0,1,0
France,Female,37.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Female,48.0,134006.39,1,1
France,Female,32.0,0.0,2,0
France,Female,54.0,0.0,2,0
France,Male,45.0,0.0,2,0
France,Male,39.0,131325.44,1,0
France,Male,38.0,123086.39,2,0
France,Male,44.0,0.0,1,0
France,Male,26.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Female,46.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Male,44.0,0.0,1,0
France,Male,44.0,136679.74,1,0
France,Female,29.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,55.0,0.0,1,1
France,Female,42.0,116536.6,1,1
France,Male,54.0,0.0,2,0
France,Male,42.0,111060.01,1,0
France,Female,31.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,47.0,0.0,2,0
France,Female,55.0,68432.45,1,1
France,Male,37.0,113635.43,1,1
France,Male,32.0,161889.79,1,0
France,Female,36.0,0.0,2,0
France,Male,27.0,115532.52,2,0
France,Male,27.0,0.0,1,0
France,Male,40.0,128920.36,1,1
France,Male,28.0,83715.22,1,0
France,Female,39.0,0.0,3,1
France,Female,32.0,0.0,2,0
France,Female,37.0,137963.07,1,0
France,Male,43.0,0.0,1,0
France,Male,46.0,93577.3,1,0
France,Female,33.0,147493.7,1,1
France,Male,68.0,0.0,2,0
France,Male,25.0,175214.71,2,0
France,Male,30.0,0.0,2,0
France,Male,40.0,160139.59,2,0
France,Male,25.0,0.0,2,0
France,Male,38.0,154763.21,2,0
France,Male,43.0,0.0,2,0
France,Male,44.0,128601.98,1,0
France,Male,36.0,0.0,2,0
France,Female,40.0,0.0,1,0
France,Male,31.0,98432.66,1,0
France,Female,54.0,0.0,1,1
France,Male,53.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Female,41.0,134494.07,1,0
France,Male,36.0,0.0,3,0
France,Female,32.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,51.0,0.0,1,0
France,Female,41.0,129118.5,1,0
France,Female,36.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,24.0,0.0,3,1
France,Male,41.0,0.0,2,0
France,Female,44.0,0.0,2,0
France,Male,46.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Female,47.0,0.0,1,1
France,Female,40.0,145974.82,1,0
France,Female,40.0,0.0,2,0
France,Female,64.0,152614.51,2,0
France,Male,39.0,0.0,2,0
France,Male,43.0,109944.39,1,0
France,Female,52.0,0.0,1,1
France,Female,38.0,0.0,2,0
France,Female,35.0,145933.27,1,0
France,Male,37.0,134874.4,1,0
France,Female,30.0,0.0,1,1
France,Female,36.0,105355.76,1,0
France,Female,38.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Female,59.0,0.0,1,1
France,Female,39.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Female,34.0,0.0,1,0
France,Female,34.0,0.0,2,0
France,Female,33.0,0.0,1,1
France,Female,31.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Female,36.0,0.0,1,0
France,Female,38.0,0.0,2,0
France,Female,37.0,87946.39,1,0
France,Male,44.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Male,62.0,83737.19,1,1
France,Female,38.0,77831.8,1,0
France,Male,35.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Female,38.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Female,53.0,0.0,1,1
France,Female,50.0,0.0,1,1
France,Male,42.0,99760.86,1,0
France,Female,32.0,0.0,2,0
France,Female,41.0,0.0,2,0
France,Male,30.0,117696.67,1,0
France,Female,38.0,169824.46,1,0
France,Male,30.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Male,25.0,0.0,2,0
France,Male,51.0,0.0,3,1
France,Male,32.0,145303.52,1,1
France,Male,36.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,40.0,69617.36,1,0
France,Female,55.0,153656.97,1,0
France,Female,28.0,0.0,1,0
France,Male,55.0,0.0,1,0
France,Male,60.0,0.0,1,0
France,Male,32.0,99836.47,1,0
France,Female,31.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Female,29.0,0.0,1,0
France,Male,28.0,0.0,2,0
France,Male,20.0,95872.86,1,0
France,Female,27.0,167268.98,1,0
France,Female,34.0,130661.96,1,0
France,Female,37.0,0.0,2,0
France,Female,25.0,0.0,2,0
France,Female,44.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Female,28.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Male,32.0,132932.14,2,0
France,Male,30.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,44.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Female,47.0,0.0,2,0
France,Female,51.0,0.0,1,1
France,Male,28.0,137841.02,1,0
France,Male,41.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Male,39.0,175111.11,1,0
France,Male,24.0,0.0,2,0
France,Female,30.0,85845.43,1,0
France,Male,33.0,0.0,2,1
France,Male,29.0,0.0,1,1
France,Female,47.0,0.0,1,1
France,Male,31.0,103516.87,2,0
France,Female,42.0,0.0,1,0
France,Male,33.0,132932.18,2,0
France,Male,28.0,0.0,2,0
France,Male,41.0,148962.46,2,1
France,Female,35.0,100768.77,2,0
France,Male,35.0,97585.32,2,0
France,Male,31.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Female,41.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Male,31.0,119266.69,1,0
France,Male,41.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,35.0,114022.88,1,0
France,Male,29.0,107879.03,1,0
France,Male,55.0,0.0,1,1
France,Female,29.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,44.0,0.0,2,0
France,Male,34.0,152303.66,2,0
France,Female,29.0,0.0,2,0
France,Female,57.0,238387.56,1,0
France,Male,29.0,107949.45,1,0
France,Male,29.0,0.0,2,0
France,Female,25.0,0.0,1,0
France,Male,25.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Female,39.0,0.0,1,1
France,Female,33.0,0.0,1,0
France,Female,29.0,142663.31,1,0
France,Male,35.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Male,40.0,123783.0,1,0
France,Female,40.0,146774.43,1,0
France,Male,38.0,0.0,2,0
France,Male,38.0,105229.36,1,0
France,Female,34.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Female,42.0,123894.43,1,0
France,Female,40.0,0.0,1,1
France,Female,29.0,0.0,2,0
France,Male,18.0,134768.41,3,1
France,Male,30.0,0.0,2,0
France,Male,30.0,0.0,2,0
France,Female,32.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Male,40.0,124788.18,2,0
France,Male,66.0,145809.53,1,1
France,Male,42.0,110864.38,1,0
France,Female,36.0,0.0,1,0
France,Female,38.0,118100.59,1,1
France,Female,35.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Female,40.0,114091.49,1,1
France,Female,34.0,103764.95,2,0
France,Female,48.0,0.0,1,1
France,Male,26.0,0.0,2,0
France,Male,41.0,0.0,1,0
France,Female,37.0,0.0,1,1
France,Male,28.0,132838.07,1,0
France,Male,26.0,0.0,2,0
France,Female,43.0,169832.57,1,0
France,Male,33.0,0.0,2,0
France,Female,31.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Male,35.0,0.0,1,1
France,Male,30.0,121818.84,2,0
France,Male,53.0,0.0,1,1
France,Female,43.0,0.0,1,0
France,Male,28.0,0.0,2,0
France,Female,31.0,99760.36,1,1
France,Male,32.0,104533.84,1,0
France,Female,35.0,120962.59,1,0
France,Male,35.0,0.0,2,0
France,Female,21.0,0.0,2,0
France,Male,38.0,133964.3,1,0
France,Male,59.0,122742.6,1,0
France,Male,36.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,24.0,148167.83,2,0
France,Female,36.0,139825.34,1,0
France,Male,31.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,28.0,0.0,2,0
France,Male,35.0,124495.98,1,0
France,Male,51.0,0.0,1,0
France,Male,30.0,112541.54,1,0
France,Male,54.0,0.0,1,1
France,Female,32.0,0.0,1,0
France,Male,40.0,0.0,1,0
France,Male,31.0,107594.11,1,0
France,Female,37.0,104255.03,2,0
France,Male,34.0,0.0,2,0
France,Female,41.0,0.0,1,1
France,Male,30.0,0.0,2,0
France,Male,58.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,43.0,110148.79,1,1
France,Female,29.0,103804.97,1,1
France,Female,30.0,0.0,2,0
France,Female,44.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Female,37.0,111723.08,1,1
France,Male,38.0,118711.58,1,0
France,Female,35.0,0.0,2,0
France,Male,36.0,70181.48,2,1
France,Female,36.0,73112.95,2,0
France,Male,43.0,127806.91,1,0
France,Male,28.0,0.0,1,1
France,Female,41.0,0.0,2,0
France,Female,30.0,129855.32,1,0
France,Female,30.0,0.0,2,0
France,Female,37.0,0.0,1,0
France,Male,35.0,105563.0,1,0
France,Male,35.0,0.0,2,0
France,Female,37.0,0.0,1,0
France,Male,57.0,0.0,2,0
France,Female,46.0,0.0,2,0
France,Male,50.0,167735.39,1,0
France,Female,32.0,0.0,2,0
France,Female,31.0,0.0,2,0
France,Male,64.0,132531.9,1,0
France,Female,42.0,0.0,1,1
France,Male,34.0,127609.59,1,0
France,Female,29.0,0.0,2,0
France,Female,24.0,0.0,2,0
France,Female,31.0,140950.97,1,0
France,Female,36.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Male,40.0,142905.87,1,0
France,Female,38.0,0.0,2,0
France,Male,35.0,139976.15,1,0
France,Male,40.0,0.0,2,0
France,Male,29.0,114088.32,2,0
France,Male,51.0,97543.08,1,0
France,Male,26.0,0.0,2,0
France,Male,48.0,101238.24,1,0
France,Male,27.0,145749.85,2,0
France,Female,33.0,0.0,1,0
France,Female,37.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Female,51.0,0.0,1,1
France,Female,39.0,0.0,2,0
France,Male,52.0,0.0,1,1
France,Female,50.0,0.0,2,0
France,Male,46.0,0.0,1,1
France,Male,44.0,0.0,2,0
France,Female,33.0,153895.43,1,0
France,Female,42.0,104733.75,4,1
France,Female,39.0,162390.52,1,1
France,Male,37.0,0.0,1,0
France,Male,36.0,0.0,2,0
France,Male,41.0,0.0,1,1
France,Male,43.0,0.0,2,0
France,Female,32.0,132837.07,1,0
France,Male,33.0,0.0,2,1
France,Male,39.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Male,29.0,0.0,1,0
France,Female,34.0,0.0,2,0
France,Female,41.0,127974.06,2,1
France,Male,40.0,167545.32,1,0
France,Female,36.0,0.0,2,0
France,Female,35.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Male,39.0,114421.55,1,0
France,Female,52.0,0.0,1,1
France,Female,43.0,0.0,2,1
France,Male,29.0,0.0,2,0
France,Female,54.0,99812.84,2,0
France,Male,53.0,83568.55,1,0
France,Female,39.0,0.0,2,0
France,Female,35.0,101713.84,1,0
France,Female,32.0,136422.34,1,0
France,Female,22.0,0.0,1,0
France,Male,37.0,0.0,2,0
France,Male,31.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,31.0,0.0,1,0
France,Female,52.0,0.0,1,0
France,Male,40.0,132412.59,2,0
France,Male,35.0,0.0,1,0
France,Male,34.0,0.0,2,0
France,Male,27.0,0.0,1,0
France,Male,61.0,0.0,2,0
France,Male,43.0,0.0,2,0
France,Male,47.0,85225.21,1,0
France,Female,54.0,125167.08,1,1
France,Female,36.0,0.0,2,0
France,Male,32.0,114540.38,1,0
France,Female,36.0,0.0,2,0
France,Male,40.0,96951.21,1,0
France,Female,38.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Female,42.0,0.0,2,0
France,Female,34.0,0.0,2,0
France,Female,33.0,0.0,2,0
France,Male,33.0,124593.23,2,0
France,Male,30.0,0.0,1,0
France,Male,54.0,137479.68,3,1
France,Male,42.0,0.0,2,0
France,Female,47.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,41.0,0.0,2,0
France,Female,28.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Female,45.0,0.0,2,1
France,Male,46.0,0.0,2,0
France,Male,37.0,147493.21,1,0
France,Male,25.0,0.0,2,0
France,Male,40.0,0.0,2,0
France,Female,39.0,0.0,1,0
France,Female,45.0,0.0,1,0
France,Male,40.0,0.0,1,1
France,Male,28.0,93694.93,1,0
France,Male,52.0,0.0,2,0
France,Male,60.0,0.0,1,1
France,Male,29.0,0.0,2,0
France,Male,31.0,0.0,1,0
France,Male,20.0,0.0,1,0
France,Male,32.0,87619.29,2,0
France,Male,40.0,139930.18,1,0
France,Male,31.0,0.0,2,0
France,Male,57.0,123974.27,1,0
France,Female,33.0,0.0,1,0
France,Male,31.0,0.0,2,0
France,Female,46.0,0.0,2,0
France,Female,31.0,0.0,2,0
France,Male,52.0,0.0,2,1
France,Male,44.0,141078.37,1,0
France,Female,38.0,0.0,1,0
France,Male,28.0,157848.53,1,1
France,Male,40.0,0.0,2,0
France,Female,33.0,0.0,1,0
France,Female,42.0,138131.34,2,0
France,Male,34.0,0.0,2,0
France,Male,38.0,0.0,2,0
France,Female,35.0,104508.1,2,0
France,Male,37.0,87894.26,1,0
France,Female,33.0,0.0,2,0
France,Female,36.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Female,33.0,0.0,2,0
France,Male,37.0,0.0,2,0
France,Male,45.0,126811.42,1,0
France,Male,37.0,61825.5,1,0
France,Female,55.0,0.0,1,1
France,Male,37.0,0.0,2,0
France,Female,39.0,155739.76,1,0
France,Female,36.0,132835.3,1,0
France,Female,41.0,0.0,2,0
France,Female,44.0,0.0,1,1
France,Female,27.0,79144.34,2,0
France,Female,67.0,0.0,2,1
France,Male,31.0,58662.92,2,0
France,Female,40.0,0.0,1,0
France,Male,29.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Male,30.0,113882.31,1,0
France,Male,55.0,0.0,2,0
France,Male,27.0,124023.09,1,0
France,Male,31.0,0.0,2,0
France,Female,48.0,116437.65,2,0
France,Male,30.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Male,33.0,94493.03,1,0
France,Male,37.0,0.0,2,0
France,Male,34.0,0.0,2,0
France,Female,39.0,0.0,1,0
France,Male,37.0,0.0,1,0
France,Male,47.0,0.0,2,1
France,Male,51.0,0.0,1,1
France,Male,34.0,0.0,2,0
France,Male,35.0,152324.66,1,0
France,Male,30.0,0.0,2,0
France,Female,33.0,0.0,1,1
France,Male,31.0,0.0,1,0
France,Male,37.0,152303.8,1,0
France,Female,40.0,0.0,1,1
France,Male,35.0,0.0,2,0
France,Female,39.0,0.0,2,0
France,Male,42.0,136652.01,2,0
France,Male,36.0,81811.71,1,0
France,Female,44.0,139064.06,2,1
France,Female,44.0,0.0,1,0
France,Female,36.0,0.0,3,1
France,Male,36.0,0.0,2,0
France,Female,40.0,116439.65,1,0
France,Male,36.0,0.0,2,0
France,Male,35.0,0.0,2,0
France,Male,39.0,0.0,2,0
France,Male,33.0,0.0,2,0
France,Male,32.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,50.0,120737.21,1,0
France,Female,52.0,0.0,2,0
France,Female,40.0,0.0,2,0
France,Male,41.0,0.0,1,0
France,Male,42.0,0.0,1,0
France,Female,31.0,99027.61,1,0
France,Male,34.0,0.0,2,0
France,Female,47.0,0.0,1,1
France,Female,28.0,0.0,1,0
France,Female,37.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Male,37.0,124497.55,2,0
France,Female,34.0,0.0,2,0
France,Male,42.0,0.0,2,0
France,Female,38.0,0.0,2,0
France,Male,36.0,0.0,2,0
France,Male,29.0,0.0,2,0
France,Male,49.0,141665.85,1,0
France,Female,34.0,0.0,2,0
France,Female,43.0,0.0,2,1
