Geography,Gender,Age,Balance,NumOfProducts,Exited
Spain,Male,30.0,153537.3,1,0
Spain,Male,38.0,102238.01,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,36.0,0.0,1,0
Spain,Female,28.0,0.0,2,0
Spain,Female,51.0,127289.25,1,1
Spain,Male,30.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,40.0,0.0,1,1
Spain,Male,25.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Male,43.0,163700.78,2,0
Spain,Female,34.0,107980.37,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,39.0,0.0,1,0
Spain,Male,28.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Female,46.0,0.0,1,1
Spain,Female,54.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,41.0,140576.11,1,1
Spain,Female,30.0,0.0,1,0
Spain,Female,46.0,0.0,1,1
Spain,Male,26.0,0.0,2,0
Spain,Male,32.0,111369.79,2,0
Spain,Male,33.0,101506.04,1,0
Spain,Female,40.0,137933.39,1,0
Spain,Male,61.0,0.0,2,0
Spain,Male,29.0,0.0,1,0
Spain,Male,42.0,0.0,2,0
Spain,Female,45.0,0.0,1,1
Spain,Female,45.0,133686.52,1,0
Spain,Female,51.0,0.0,2,0
Spain,Male,49.0,0.0,1,1
Spain,Female,39.0,164901.58,1,0
Spain,Male,42.0,0.0,2,0
Spain,Male,40.0,172374.02,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,37.0,0.0,1,0
Spain,Male,60.0,0.0,2,1
Spain,Female,37.0,0.0,1,0
Spain,Male,43.0,0.0,1,0
Spain,Female,24.0,0.0,2,0
Spain,Male,34.0,141162.08,1,0
Spain,Male,33.0,0.0,1,1
Spain,Male,34.0,0.0,2,0
Spain,Male,45.0,121250.04,1,1
Spain,Male,41.0,0.0,2,0
Spain,Female,28.0,82536.3,1,0
Spain,Female,31.0,0.0,2,0
Spain,Female,32.0,0.0,1,0
Spain,Female,46.0,0.0,2,1
Spain,Male,38.0,0.0,2,0
Spain,Female,35.0,100768.77,2,0
Spain,Female,43.0,0.0,2,0
Spain,Female,36.0,126446.58,1,0
Spain,Female,30.0,0.0,1,0
Spain,Male,40.0,0.0,2,0
Spain,Female,29.0,121681.82,1,0
Spain,Female,33.0,0.0,1,0
Spain,Female,25.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,46.0,130666.2,1,1
Spain,Male,24.0,0.0,1,0
Spain,Female,33.0,120962.89,1,0
Spain,Male,46.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,31.0,117035.89,1,0
Spain,Male,33.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,58.0,96381.68,1,0
Spain,Male,25.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Male,40.0,0.0,1,0
Spain,Male,33.0,96951.21,1,0
Spain,Male,33.0,165983.98,1,0
Spain,Male,43.0,123906.52,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,41.0,74274.87,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,39.0,0.0,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Female,46.0,92764.64,1,1
Spain,Female,73.0,0.0,2,0
Spain,Male,60.0,0.0,2,0
Spain,Male,26.0,0.0,1,0
Spain,Male,38.0,0.0,2,0
Spain,Male,40.0,102773.15,2,0
Spain,Female,54.0,0.0,1,0
Spain,Female,54.0,129974.79,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,44.0,0.0,1,1
Spain,Male,41.0,0.0,2,0
Spain,Male,50.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Female,48.0,120811.89,1,1
Spain,Male,35.0,0.0,2,0
Spain,Male,36.0,95139.41,1,0
Spain,Male,38.0,0.0,1,0
Spain,Female,42.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,71.0,0.0,2,0
Spain,Female,38.0,0.0,1,0
Spain,Male,42.0,132876.23,2,0
Spain,Male,39.0,122773.5,2,0
Spain,Female,39.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,27.0,0.0,2,0
Spain,Male,26.0,134378.89,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,54.0,128298.74,1,1
Spain,Female,29.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,28.0,0.0,2,0
Spain,Male,33.0,160599.06,1,0
Spain,Male,39.0,96296.78,1,0
Spain,Female,29.0,0.0,2,0
Spain,Female,26.0,0.0,1,0
Spain,Male,34.0,122214.0,2,0
Spain,Male,54.0,0.0,1,0
Spain,Female,24.0,101985.81,1,0
Spain,Female,45.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Male,22.0,0.0,2,0
Spain,Female,37.0,129717.3,1,0
Spain,Female,47.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,45.0,0.0,2,0
Spain,Male,43.0,0.0,1,0
Spain,Male,31.0,0.0,2,0
Spain,Male,62.0,104486.88,4,1
Spain,Female,35.0,0.0,2,0
Spain,Female,49.0,0.0,3,1
Spain,Female,39.0,0.0,3,1
Spain,Male,45.0,0.0,2,0
Spain,Male,63.0,71269.89,1,0
Spain,Female,42.0,0.0,1,0
Spain,Male,42.0,0.0,2,0
Spain,Male,37.0,89743.05,1,0
Spain,Male,32.0,126833.79,1,0
Spain,Female,38.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,42.0,0.0,1,1
Spain,Male,23.0,164902.43,1,0
Spain,Female,29.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,43.0,0.0,1,1
Spain,Female,40.0,0.0,2,0
Spain,Female,38.0,0.0,1,0
Spain,Female,39.0,0.0,1,0
Spain,Female,36.0,0.0,1,1
Spain,Male,40.0,110728.39,1,0
Spain,Male,33.0,131778.66,1,0
Spain,Female,43.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,42.0,0.0,2,0
Spain,Male,51.0,194532.66,1,0
Spain,Female,41.0,0.0,2,0
Spain,Male,27.0,123935.35,1,0
Spain,Female,48.0,0.0,3,1
Spain,Male,38.0,0.0,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,39.0,141829.67,1,0
Spain,Female,31.0,0.0,2,0
Spain,Female,60.0,0.0,1,1
Spain,Male,57.0,101247.06,1,0
Spain,Female,39.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Male,25.0,0.0,1,0
Spain,Female,59.0,0.0,3,1
Spain,Male,51.0,0.0,1,1
Spain,Male,34.0,0.0,2,0
Spain,Male,35.0,85890.96,2,0
Spain,Male,34.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Female,38.0,109958.15,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,51.0,99525.21,1,0
Spain,Male,26.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,32.0,0.0,1,0
Spain,Female,29.0,135842.98,2,0
Spain,Male,42.0,0.0,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,36.0,118908.1,1,0
Spain,Female,45.0,140355.6,2,0
Spain,Male,47.0,0.0,1,1
Spain,Male,41.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,39.0,92786.66,2,0
Spain,Female,39.0,0.0,2,0
Spain,Male,72.0,0.0,2,0
Spain,Male,29.0,108231.37,1,0
Spain,Male,39.0,90962.89,1,0
Spain,Male,34.0,0.0,1,0
Spain,Female,36.0,95994.98,1,0
Spain,Male,28.0,0.0,2,1
Spain,Female,29.0,0.0,2,0
Spain,Male,28.0,106070.29,2,0
Spain,Male,28.0,0.0,1,1
Spain,Female,47.0,0.0,1,1
Spain,Female,57.0,111432.13,3,1
Spain,Male,28.0,155736.42,1,0
Spain,Male,30.0,0.0,2,0
Spain,Male,39.0,0.0,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,48.0,0.0,2,0
Spain,Male,44.0,144470.77,1,0
Spain,Male,30.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Female,36.0,0.0,2,0
Spain,Female,33.0,72788.03,1,0
Spain,Male,37.0,116121.67,1,1
Spain,Female,47.0,169312.72,1,0
Spain,Male,60.0,0.0,1,0
Spain,Female,32.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,26.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,47.0,0.0,1,1
Spain,Male,34.0,62400.48,2,0
Spain,Male,44.0,0.0,1,0
Spain,Male,30.0,0.0,2,1
Spain,Male,39.0,0.0,2,0
Spain,Male,22.0,84006.27,1,0
Spain,Male,38.0,130661.96,1,0
Spain,Male,37.0,151222.14,1,0
Spain,Female,32.0,143566.3,1,0
Spain,Male,51.0,0.0,1,1
Spain,Male,43.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Male,29.0,120171.58,2,0
Spain,Female,39.0,0.0,2,0
Spain,Male,45.0,0.0,1,0
Spain,Female,28.0,80922.75,2,0
Spain,Female,23.0,0.0,2,0
Spain,Male,31.0,112713.34,1,0
Spain,Male,38.0,129312.79,1,0
Spain,Male,27.0,0.0,2,0
Spain,Male,29.0,0.0,1,0
Spain,Male,38.0,131681.47,1,0
Spain,Male,47.0,0.0,1,0
Spain,Female,33.0,183963.46,1,0
Spain,Female,34.0,178079.97,2,0
Spain,Female,35.0,0.0,1,0
Spain,Male,22.0,0.0,2,0
Spain,Female,25.0,0.0,2,0
Spain,Female,31.0,0.0,1,0
Spain,Male,45.0,0.0,2,0
Spain,Female,37.0,0.0,1,0
Spain,Female,38.0,0.0,2,0
Spain,Male,25.0,128509.63,1,0
Spain,Female,25.0,147782.64,1,0
Spain,Male,39.0,0.0,2,0
Spain,Female,25.0,0.0,1,0
Spain,Male,36.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,30.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,27.0,0.0,2,0
Spain,Male,25.0,144875.71,1,0
Spain,Female,70.0,0.0,2,0
Spain,Male,51.0,0.0,2,1
Spain,Male,28.0,0.0,2,0
Spain,Male,38.0,111484.88,1,0
Spain,Female,36.0,118520.26,1,0
Spain,Male,32.0,102500.34,1,0
Spain,Male,28.0,0.0,2,0
Spain,Male,45.0,0.0,1,0
Spain,Male,45.0,0.0,2,0
Spain,Female,29.0,0.0,2,0
Spain,Female,25.0,0.0,2,0
Spain,Male,43.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,28.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,33.0,135470.17,1,0
Spain,Male,43.0,0.0,1,0
Spain,Male,23.0,0.0,2,0
Spain,Female,47.0,121365.39,1,1
Spain,Male,45.0,105627.95,2,0
Spain,Female,28.0,88902.57,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,47.0,137715.66,1,0
Spain,Male,24.0,0.0,2,0
Spain,Male,43.0,0.0,1,1
Spain,Female,37.0,123815.86,1,0
Spain,Male,42.0,102870.93,1,0
Spain,Male,33.0,125920.5,2,0
Spain,Female,50.0,0.0,2,0
Spain,Female,47.0,0.0,2,0
Spain,Male,33.0,100476.46,1,0
Spain,Male,34.0,132439.99,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,35.0,140889.43,1,0
Spain,Female,32.0,0.0,2,1
Spain,Female,38.0,97257.41,2,1
Spain,Female,26.0,0.0,1,0
Spain,Female,37.0,131838.96,1,0
Spain,Male,44.0,0.0,2,0
Spain,Female,19.0,0.0,1,1
Spain,Male,32.0,0.0,1,0
Spain,Female,39.0,0.0,2,0
Spain,Female,41.0,109402.13,1,0
Spain,Male,53.0,0.0,1,0
Spain,Female,40.0,102541.1,2,0
Spain,Female,62.0,0.0,2,0
Spain,Female,57.0,0.0,1,1
Spain,Male,30.0,0.0,2,0
Spain,Male,30.0,107960.83,1,0
Spain,Female,36.0,0.0,1,1
Spain,Female,30.0,139529.95,1,0
Spain,Male,36.0,129718.3,1,0
Spain,Male,32.0,107594.11,2,1
Spain,Male,47.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Female,42.0,0.0,2,1
Spain,Female,45.0,0.0,2,1
Spain,Male,24.0,0.0,1,0
Spain,Male,61.0,0.0,2,0
Spain,Male,42.0,0.0,1,0
Spain,Female,35.0,173331.52,1,0
Spain,Female,49.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,61.0,125919.35,4,1
Spain,Male,38.0,0.0,1,0
Spain,Male,34.0,86911.8,1,0
Spain,Male,32.0,0.0,2,0
Spain,Male,64.0,0.0,1,1
Spain,Female,36.0,0.0,2,0
Spain,Female,30.0,0.0,2,0
Spain,Male,35.0,0.0,1,0
Spain,Male,32.0,162391.06,1,0
Spain,Male,37.0,0.0,1,1
Spain,Female,48.0,154953.19,1,1
Spain,Female,37.0,122017.19,1,0
Spain,Female,42.0,0.0,2,0
Spain,Female,47.0,0.0,1,1
Spain,Male,29.0,0.0,2,0
Spain,Female,46.0,0.0,2,0
Spain,Female,41.0,112494.99,1,1
Spain,Female,42.0,0.0,2,0
Spain,Male,35.0,101240.22,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,35.0,120171.58,1,0
Spain,Male,35.0,0.0,2,0
Spain,Female,35.0,0.0,1,1
Spain,Male,40.0,156597.99,1,0
Spain,Male,29.0,0.0,2,0
Spain,Female,38.0,0.0,1,1
Spain,Male,44.0,121250.04,1,0
Spain,Male,34.0,0.0,1,0
Spain,Female,37.0,61592.14,1,1
Spain,Female,37.0,0.0,2,0
Spain,Female,69.0,0.0,2,0
Spain,Male,32.0,0.0,1,0
Spain,Male,39.0,0.0,2,0
Spain,Female,53.0,0.0,1,1
Spain,Male,38.0,0.0,2,0
Spain,Female,41.0,0.0,1,0
Spain,Female,56.0,0.0,1,0
Spain,Female,44.0,0.0,2,0
Spain,Male,32.0,93716.36,1,0
Spain,Male,39.0,142289.28,1,0
Spain,Female,29.0,172646.82,1,1
Spain,Female,40.0,133245.52,1,1
Spain,Male,37.0,0.0,2,0
Spain,Male,29.0,121442.57,2,0
Spain,Male,45.0,106376.85,1,0
Spain,Female,37.0,101707.8,1,1
Spain,Male,28.0,0.0,1,0
Spain,Female,55.0,0.0,1,1
Spain,Female,65.0,0.0,1,1
Spain,Male,28.0,0.0,2,0
Spain,Male,43.0,0.0,2,0
Spain,Male,26.0,0.0,1,0
Spain,Female,30.0,0.0,1,0
Spain,Female,30.0,0.0,2,0
Spain,Female,46.0,94216.05,1,0
Spain,Male,43.0,109570.21,1,0
Spain,Female,33.0,123067.63,1,0
Spain,Female,34.0,131628.24,1,1
Spain,Male,39.0,0.0,2,0
Spain,Female,43.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,66.0,108888.6,1,1
Spain,Female,48.0,0.0,1,1
Spain,Female,51.0,118207.69,2,1
Spain,Female,60.0,0.0,2,0
Spain,Female,36.0,0.0,2,0
Spain,Female,32.0,0.0,2,0
Spain,Female,37.0,145807.59,1,0
Spain,Male,37.0,0.0,2,0
Spain,Male,38.0,96798.79,2,1
Spain,Female,35.0,160541.13,2,0
Spain,Female,59.0,138207.08,4,1
Spain,Female,41.0,103863.34,1,1
Spain,Female,29.0,68891.8,1,0
Spain,Male,40.0,107764.95,1,0
Spain,Male,32.0,0.0,1,0
Spain,Male,24.0,0.0,2,0
Spain,Female,32.0,0.0,1,1
Spain,Male,28.0,0.0,2,0
Spain,Male,46.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,28.0,0.0,1,0
Spain,Male,30.0,0.0,2,0
Spain,Male,39.0,0.0,2,1
Spain,Male,42.0,132944.0,1,0
Spain,Female,52.0,0.0,1,0
Spain,Female,29.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Female,35.0,0.0,1,0
Spain,Male,36.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Male,45.0,0.0,1,1
Spain,Male,29.0,0.0,2,0
Spain,Female,40.0,158978.79,1,0
Spain,Female,34.0,103499.76,1,0
Spain,Female,32.0,0.0,2,0
Spain,Female,37.0,0.0,1,0
Spain,Male,32.0,131365.43,1,0
Spain,Female,45.0,165537.6,1,0
Spain,Female,49.0,80780.16,1,1
Spain,Male,39.0,116662.96,2,0
Spain,Male,34.0,0.0,2,0
Spain,Female,37.0,0.0,1,1
Spain,Male,58.0,0.0,2,0
Spain,Female,47.0,142638.54,1,0
Spain,Male,29.0,0.0,2,0
Spain,Male,40.0,0.0,1,0
Spain,Female,41.0,0.0,2,0
Spain,Female,29.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Female,42.0,0.0,1,1
Spain,Female,49.0,127806.34,1,0
Spain,Female,34.0,0.0,1,0
Spain,Female,41.0,0.0,2,0
Spain,Male,27.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Female,31.0,103700.81,1,0
Spain,Female,51.0,0.0,1,1
Spain,Female,36.0,0.0,2,0
Spain,Female,41.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Female,33.0,0.0,1,0
Spain,Female,66.0,0.0,2,1
Spain,Male,45.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Female,57.0,0.0,2,1
Spain,Female,55.0,113625.93,1,1
Spain,Female,41.0,0.0,2,0
Spain,Female,33.0,0.0,1,1
Spain,Female,46.0,0.0,3,1
Spain,Male,40.0,150348.61,2,0
Spain,Female,34.0,0.0,2,0
Spain,Male,51.0,0.0,3,1
Spain,Male,46.0,0.0,1,1
Spain,Male,56.0,0.0,1,0
Spain,Male,74.0,97541.24,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,50.0,0.0,3,1
Spain,Male,29.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Female,38.0,56580.95,2,0
Spain,Male,26.0,0.0,1,0
Spain,Female,41.0,0.0,2,0
Spain,Male,46.0,62400.48,1,0
Spain,Male,61.0,0.0,2,0
Spain,Female,43.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,39.0,0.0,1,1
Spain,Male,39.0,0.0,1,0
Spain,Male,40.0,0.0,1,0
Spain,Female,40.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,50.0,0.0,1,0
Spain,Female,23.0,0.0,2,0
Spain,Male,40.0,0.0,1,0
Spain,Male,41.0,0.0,2,0
Spain,Female,49.0,153455.72,2,0
Spain,Male,42.0,140736.04,1,0
Spain,Female,40.0,0.0,2,0
Spain,Female,35.0,125397.21,1,0
Spain,Female,34.0,0.0,2,0
Spain,Male,29.0,137799.65,1,0
Spain,Female,40.0,0.0,2,0
Spain,Male,26.0,0.0,2,0
Spain,Female,38.0,121260.19,2,0
Spain,Female,30.0,0.0,1,1
Spain,Male,31.0,0.0,2,0
Spain,Female,35.0,0.0,1,0
Spain,Male,26.0,74237.2,1,0
Spain,Female,37.0,0.0,1,0
Spain,Male,47.0,0.0,1,0
Spain,Female,52.0,0.0,2,0
Spain,Female,56.0,101090.27,1,1
Spain,Male,22.0,0.0,2,0
Spain,Female,30.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,50.0,107720.64,2,0
Spain,Male,38.0,125827.5,1,0
Spain,Male,28.0,0.0,1,0
Spain,Female,37.0,0.0,2,0
Spain,Female,41.0,63873.56,1,1
Spain,Male,31.0,0.0,2,0
Spain,Male,27.0,161889.79,1,0
Spain,Female,33.0,92599.55,2,1
Spain,Male,27.0,113873.22,1,0
Spain,Male,36.0,0.0,2,0
Spain,Male,43.0,97473.87,1,0
Spain,Male,28.0,0.0,2,0
Spain,Female,45.0,111060.05,1,0
Spain,Female,37.0,0.0,2,0
Spain,Female,27.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,35.0,0.0,2,1
Spain,Female,30.0,0.0,2,0
Spain,Female,44.0,154872.08,1,0
Spain,Male,31.0,0.0,2,0
Spain,Male,40.0,0.0,1,1
Spain,Male,29.0,0.0,1,0
Spain,Male,42.0,0.0,2,0
Spain,Female,23.0,0.0,2,0
Spain,Female,38.0,104901.72,1,0
Spain,Female,53.0,0.0,2,0
Spain,Female,32.0,97541.06,2,0
Spain,Male,26.0,140356.7,1,0
Spain,Male,64.0,128472.8,1,0
Spain,Female,39.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Female,58.0,81132.21,1,0
Spain,Female,32.0,0.0,2,0
Spain,Female,34.0,0.0,2,0
Spain,Male,48.0,0.0,1,1
Spain,Female,49.0,96947.76,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,27.0,112773.73,1,0
Spain,Female,29.0,0.0,1,0
Spain,Female,27.0,0.0,2,0
Spain,Female,36.0,109632.85,1,0
Spain,Male,40.0,90721.27,1,0
Spain,Female,42.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,42.0,0.0,2,0
Spain,Female,42.0,0.0,2,0
Spain,Male,46.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Female,25.0,150777.1,1,0
Spain,Male,49.0,0.0,2,0
Spain,Female,39.0,0.0,1,1
Spain,Male,36.0,145541.52,1,0
Spain,Male,31.0,0.0,2,0
Spain,Male,51.0,139493.72,1,0
Spain,Male,38.0,0.0,2,0
Spain,Female,43.0,0.0,1,1
Spain,Female,38.0,152805.05,1,0
Spain,Female,35.0,146584.19,1,0
Spain,Male,57.0,0.0,2,0
Spain,Male,37.0,0.0,3,0
Spain,Male,40.0,0.0,2,0
Spain,Male,29.0,86843.61,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Male,48.0,109341.87,1,1
Spain,Female,37.0,0.0,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,29.0,150777.1,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,45.0,0.0,2,0
Spain,Female,33.0,194532.66,1,1
Spain,Male,33.0,0.0,2,0
Spain,Female,42.0,0.0,1,1
Spain,Male,43.0,165969.34,2,0
Spain,Female,51.0,131414.76,1,1
Spain,Male,43.0,146577.61,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,27.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,44.0,0.0,2,1
Spain,Female,48.0,172310.9,1,1
Spain,Male,33.0,0.0,2,0
Spain,Male,25.0,0.0,2,0
Spain,Female,26.0,99169.67,2,0
Spain,Female,23.0,0.0,2,0
Spain,Male,38.0,129378.32,1,0
Spain,Male,46.0,120599.38,1,1
Spain,Male,42.0,0.0,2,0
Spain,Female,41.0,0.0,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,32.0,102773.2,1,0
Spain,Male,62.0,0.0,2,0
Spain,Male,42.0,0.0,1,1
Spain,Male,37.0,84583.47,1,0
Spain,Male,34.0,0.0,2,0
Spain,Female,30.0,0.0,2,0
Spain,Male,40.0,0.0,1,1
Spain,Male,31.0,0.0,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Female,44.0,0.0,1,1
Spain,Male,25.0,166082.18,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,34.0,130538.77,1,0
Spain,Male,45.0,169832.57,1,0
Spain,Female,42.0,99836.47,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,28.0,0.0,2,0
Spain,Male,39.0,138778.15,1,0
Spain,Male,32.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,36.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,31.0,0.0,1,1
Spain,Male,37.0,0.0,2,1
Spain,Male,37.0,0.0,2,0
Spain,Female,35.0,162560.32,1,0
Spain,Female,39.0,0.0,1,0
Spain,Male,28.0,0.0,1,0
Spain,Male,60.0,127948.57,1,0
Spain,Female,20.0,0.0,2,0
Spain,Male,31.0,125265.61,1,0
Spain,Male,58.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Female,26.0,0.0,1,0
Spain,Female,32.0,0.0,2,0
Spain,Male,50.0,0.0,2,1
Spain,Male,34.0,69617.36,2,0
Spain,Female,32.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,32.0,0.0,2,0
Spain,Male,23.0,0.0,2,0
Spain,Male,40.0,102827.44,1,0
Spain,Male,43.0,0.0,2,0
Spain,Male,40.0,0.0,1,0
Spain,Male,25.0,127728.24,2,1
Spain,Male,36.0,135095.47,1,1
Spain,Female,40.0,137998.2,1,1
Spain,Male,25.0,0.0,2,0
Spain,Female,42.0,134954.43,1,0
Spain,Male,40.0,0.0,1,1
Spain,Male,32.0,0.0,2,0
Spain,Female,41.0,0.0,2,0
Spain,Female,50.0,146710.76,2,0
Spain,Male,28.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,36.0,0.0,1,1
Spain,Female,51.0,0.0,2,0
Spain,Female,30.0,170840.09,1,0
Spain,Female,31.0,187487.63,1,0
Spain,Female,49.0,162085.31,1,1
Spain,Male,36.0,137843.9,2,0
Spain,Female,29.0,105204.17,1,0
Spain,Male,30.0,0.0,2,0
Spain,Male,43.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Female,28.0,0.0,2,0
Spain,Female,53.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,27.0,172448.77,2,0
Spain,Male,80.0,96956.1,1,0
Spain,Male,29.0,0.0,1,0
Spain,Female,45.0,0.0,1,1
Spain,Female,40.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,32.0,0.0,1,0
Spain,Female,24.0,107065.31,2,0
Spain,Male,37.0,0.0,1,0
Spain,Female,59.0,0.0,1,0
Spain,Female,51.0,101827.17,1,1
Spain,Male,37.0,0.0,2,0
Spain,Male,27.0,0.0,1,0
Spain,Male,23.0,0.0,1,0
Spain,Male,31.0,121898.23,1,0
Spain,Male,39.0,154870.58,2,0
Spain,Female,29.0,0.0,2,0
Spain,Male,22.0,115930.87,1,0
Spain,Female,50.0,0.0,1,1
Spain,Female,29.0,80922.75,1,1
Spain,Male,50.0,0.0,1,0
Spain,Female,34.0,0.0,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Female,49.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,35.0,14262.8,2,0
